"ais_1","ais_2","ais_3","ais_4","ais_5","ais_6","ais_7","ais_8","ais_9","ais_10","ais_11","ais_12"
-0.350671759200039,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.09851408532645,-0.819057625187204,0.587769211331412,-1.13592133167558,-0.0209978529561249,-1.00075971732808,0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.651977134220704,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.701863101319513,0.127796730125647,0.119773154878642,0,0,0,0,0,0,0,0
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.701863101319513,1.02297415903964,1.61694356697911,0,0,0,0,0,0,0,0
-0.350671759200039,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.548375127296928,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.09851408532645,-0.819057625187204,0.548375127296928,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.701863101319513,0.127796730125647,0.119773154878642,0,0,0,0,0,0,0,0
0.0891564923637549,-0.701863101319513,1.02297415903964,0.163972205924467,0,0,0,0,0,0,0,0
-0.39028072218108,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.548375127296928,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.651977134220704,-1.09851408532645,-0.819057625187204,0.548375127296928,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
0.0891564923637549,-0.701863101319513,1.02297415903964,1.61694356697911,0,0,0,0,0,0,0,0
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
0.0891564923637549,-0.701863101319513,0.187123114319007,0.163972205924467,0,0,0,0,0,0,0,0
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.587769211331412,-1.16397331025625,-1.08467539628132,-1.00075971732808,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.579287236920647,-0.535641181948859,-0.916367299792499,0.630242390765128,0.993873327575805,-1.02664441579201,0.159609161290969,1.23557255188451,0.472618682545284,-0.603696141665708,1.01427523472144,1.82037318122299
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
-0.350671759200039,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
-0.350671759200039,-0.651977134220704,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
-0.350671759200039,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
-0.350671759200039,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.587769211331412,-1.16397331025625,-1.08467539628132,-1.00075971732808,0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,0.961400178460325,0.119773154878642,0,0,0,0,0,0,0,0
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
-0.39028072218108,-0.792451449750085,-1.09851408532645,-0.819057625187204,0.587769211331412,-1.13592133167558,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.09851408532645,-0.819057625187204,0.738750339922233,-1.13592133167558,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.651977134220704,-1.51585277969483,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.651977134220704,-1.09851408532645,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.05083364815878,0.401892844723627,0.548375127296928,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.09851408532645,-0.819057625187204,0.548375127296928,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
-0.39028072218108,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
-0.39028072218108,-0.651977134220704,-1.09851408532645,-0.819057625187204,0.548375127296928,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.701863101319513,1.02297415903964,0.163972205924467,0,0,0,0,0,0,0,0
-0.350671759200039,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,0.961400178460325,0.134471194666735,0,0,0,0,0,0,0,0
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.701863101319513,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
-0.350671759200039,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.651977134220704,-1.09851408532645,-0.819057625187204,0.548375127296928,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,0.127796730125647,0.134471194666735,0,0,0,0,0,0,0,0
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.09851408532645,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.09851408532645,-0.819057625187204,0.587769211331412,-1.13592133167558,-0.0209978529561249,-1.00075971732808,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.651977134220704,-1.09851408532645,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.651977134220704,-1.09851408532645,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,1.02297415903964,0.148529721062601,0,0,0,0,0,0,0,0
0.0891564923637549,-0.701863101319513,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
-0.350671759200039,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.651977134220704,-1.47195754814339,0.401892844723627,0.548375127296928,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.05083364815878,0.401892844723627,0.548375127296928,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
0.0891564923637549,-0.720843473022148,1.02297415903964,1.58370223991382,0,0,0,0,0,0,0,0
-0.350671759200039,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.51585277969483,-0.819057625187204,0.548375127296928,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.350671759200039,-0.792451449750085,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.09851408532645,-0.819057625187204,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.09851408532645,-0.819057625187204,0.587769211331412,-1.13592133167558,0.104930997790238,1.00299053695933,0.0891564923637549,-0.701863101319513,1.02297415903964,1.58370223991382
-0.350671759200039,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.651977134220704,-1.05083364815878,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
-0.39028072218108,-0.792451449750085,-1.47195754814339,0.401892844723627,0.699550058610269,-1.14883430958505,0.104930997790238,1.00299053695933,0.222869273730916,-0.720843473022148,1.02297415903964,1.58370223991382
